video_id,channel_id,title,description,publishedAt,categoryId,viewCount,likeCount,dislikeCount,commentCount,topicId,video_title,published,video_views,video_madeforkids,video_likes,video_comment_count,video_length,video_title_clean
geUYm3f6ZA4,,,,,,,,,,,Billie Eilish Halleys Comet Official Lyric Video,2021-07-30T04:00:27Z,11619198,False,282971,9095,3:55,Billie Eilish Halleys Comet Official Lyric Video
fSr85N64BA0,,,,,,,,,,,Billie Eilish Therefore I Am Official Lyric Video,2021-07-30T04:00:26Z,1579012,False,90826,1812,2:54,Billie Eilish Therefore I Am Official Lyric Video
VseaNKlYXa8,,,,,,,,,,,Billie Eilish NDA Official Lyric Video,2021-07-30T04:00:25Z,2092811,False,93946,2011,3:16,Billie Eilish NDA Official Lyric Video
YEbz2Qt3vec,,,,,,,,,,,Billie Eilish Happier Than Ever Official Lyric Video,2021-07-30T04:00:23Z,48785705,False,768044,22416,4:59,Billie Eilish Happier Than Ever Official Lyric Video
OybFOQyFd4o,,,,,,,,,,,Billie Eilish Lost Cause Official Lyric Video,2021-07-30T04:00:16Z,3470109,False,92863,1669,3:33,Billie Eilish Lost Cause Official Lyric Video
pxxYO7fcFrM,,,,,,,,,,,Billie Eilish Male Fantasy Official Lyric Video,2021-07-30T04:00:15Z,4870085,False,186973,5680,3:15,Billie Eilish Male Fantasy Official Lyric Video
vg6V2UWSjiM,,,,,,,,,,,Billie Eilish OverHeated Official Lyric Video,2021-07-30T04:00:15Z,6137922,False,176829,4710,3:35,Billie Eilish OverHeated Official Lyric Video
OIf8DsfpjC4,,,,,,,,,,,Billie Eilish Not My Responsibility Official Lyric Video,2021-07-30T04:00:09Z,1688579,False,124482,3636,3:48,Billie Eilish Not My Responsibility Official Lyric Video
JpL7scu-EmY,,,,,,,,,,,Billie Eilish GOLDWING Official Lyric Video,2021-07-30T04:00:06Z,5994152,False,178548,5607,2:32,Billie Eilish GOLDWING Official Lyric Video
4tZ969oc-yI,,,,,,,,,,,Billie Eilish Billie Bossa Nova Official Lyric Video,2021-07-30T04:00:05Z,17379411,False,353910,11363,3:17,Billie Eilish Billie Bossa Nova Official Lyric Video
FP-IopSHomc,,,,,,,,,,,Billie Eilish I Didnt Change My Number Official Lyric Video,2021-07-30T04:00:05Z,12490489,False,302392,7807,2:39,Billie Eilish I Didnt Change My Number Official Lyric Video
HfbRVxO7LEE,,,,,,,,,,,Billie Eilish my future Official Lyric Video,2021-07-30T04:00:05Z,872867,False,65804,1648,3:31,Billie Eilish my future Official Lyric Video
BPp4doFEkYE,,,,,,,,,,,Billie Eilish Your Power Official Lyric Video,2021-07-30T04:00:04Z,1424907,False,83913,2905,4:6,Billie Eilish Your Power Official Lyric Video
Fcd8UbutjIg,,,,,,,,,,,Billie Eilish Oxytocin Official Lyric Video,2021-07-30T04:00:04Z,13625544,False,364523,13664,3:31,Billie Eilish Oxytocin Official Lyric Video
FpeZsTo5hZw,,,,,,,,,,,Billie Eilish Everybody Dies Official Lyric Video,2021-07-30T04:00:04Z,6035241,False,206869,6215,3:27,Billie Eilish Everybody Dies Official Lyric Video
7AS9r_E0PY4,,,,,,,,,,,Billie Eilish Getting Older Official Lyric Video,2021-07-30T04:00:01Z,17051821,False,402992,11166,4:5,Billie Eilish Getting Older Official Lyric Video
uItbMBBHFmo,,,,,,,,,,,Billie Eilish Happier Than Ever Official Vevo Interview,2021-07-20T23:00:15Z,2207974,False,215991,9979,4:7,Billie Eilish Happier Than Ever Official Vevo Interview
SarW9gtWoao,,,,,,,,,,,Billie Eilish Your Power Official Live Performance Vevo,2021-07-18T16:00:10Z,4114982,False,251910,12908,3:58,Billie Eilish Your Power Official Live Performance Vevo
mhTmOdYysSc,,,,,,,,,,,Billie Eilish NDA Live,2021-07-15T23:00:30Z,4670198,False,319517,20624,3:19,Billie Eilish NDA Live
OORBa32WFcM,,,,,,,,,,,Billie Eilish NDA Official Music Video,2021-07-09T04:00:09Z,54574731,False,1815986,100202,3:37,Billie Eilish NDA Official Music Video
b-5Ugpc22mE,,,,,,,,,,,Billie Eilish my future Prime Day Show x Billie Eilish,2021-06-17T23:33:41Z,5396278,False,494245,29671,3:17,Billie Eilish my future Prime Day Show x Billie Eilish
DuPytKRKSFo,,,,,,,,,,,If You Can Solve All These Riddles Youre Legally a Genius,2022-11-02T16:00:47Z,0,False,150,0,P0D,If You Can Solve All These Riddles Youre Legally a Genius
0ScMyZtXhXU,,,,,,,,,,,They Found Titanoboa in a Coal Mine,2022-11-02T16:00:02Z,26468,False,1059,80,9:,They Found Titanoboa in a Coal Mine
MkfLQ8zVpJo,,,,,,,,,,,How to make striking Video Animation Link in comments,2022-11-02T14:02:38Z,7593,False,437,14,21,How to make striking Video Animation Link in comments
ay25SoLaIfc,,,,,,,,,,,A Chilling Journey for Abandoned Places Freaks,2022-11-02T13:00:01Z,12648,False,468,39,9:3,A Chilling Journey for Abandoned Places Freaks
Esd4dgLwWTc,,,,,,,,,,,Which Hand Do You Write With shorts,2022-11-02T12:00:06Z,13242,False,971,36,46,Which Hand Do You Write With shorts
dKgfWi6HNCs,,,,,,,,,,,Crazy Cow Parkour in Tornado Vortex 3D Animation,2022-11-02T11:00:21Z,11885,False,360,59,2:11,Crazy Cow Parkour in Tornado Vortex 3D Animation
rYrgU5k4ZR4,,,,,,,,,,,Is Halleys Comet a Warning of Bad Things to Come,2022-11-01T16:00:24Z,31895,False,981,101,9:18,Is Halleys Comet a Warning of Bad Things to Come
hUWGCv_eOZM,,,,,,,,,,,10 Ways Our Bodies Will Be Different in 100 Years,2022-11-01T13:00:22Z,27537,False,709,102,9:12,10 Ways Our Bodies Will Be Different in 100 Years
UhLynoIt3GU,,,,,,,,,,,If You Have Any of These You Could Be in for Some Cash,2022-11-01T11:00:20Z,21404,False,598,112,8:27,If You Have Any of These You Could Be in for Some Cash
mP_-yRQJHs0,,,,,,,,,,,Why Does Cheese Have Holes shorts,2022-10-31T20:00:24Z,46166,False,2112,29,41,Why Does Cheese Have Holes shorts
hqOz8puVkV0,,,,,,,,,,,50 Creepy Phenomena to Keep You Up at Night,2022-10-31T18:49:32Z,25047,False,348,13,1:1:28,50 Creepy Phenomena to Keep You Up at Night
sAAfiNw4lGg,,,,,,,,,,,Thats Why Leonardo da Vinci Was a Supreme Genius,2022-10-31T16:00:37Z,30927,False,967,92,8:56,Thats Why Leonardo da Vinci Was a Supreme Genius
p5lNBaKeb1w,,,,,,,,,,,17 Tricky Riddles Split My Brain See How You Do,2022-10-31T13:00:38Z,65625,False,967,77,9:35,17 Tricky Riddles Split My Brain See How You Do
MVOp0Ra6i2c,,,,,,,,,,,Whats Up With These WeirdLooking Mushrooms,2022-10-31T11:00:12Z,21463,False,784,171,8:51,Whats Up With These WeirdLooking Mushrooms
iG3cLijvMMU,,,,,,,,,,,How Strong Is Your Hair,2022-10-30T18:00:16Z,42973,False,1985,25,55,How Strong Is Your Hair
g4XQRNXSbWo,,,,,,,,,,,These Creatures Are the Greatest Survivors of Evolution,2022-10-30T16:00:20Z,32008,False,829,95,9:14,These Creatures Are the Greatest Survivors of Evolution
84kpXwmJ4nI,,,,,,,,,,,Solve All 22 Riddles to Awaken Your Magic Powers,2022-10-30T13:00:04Z,57822,False,969,159,12:17,Solve All 22 Riddles to Awaken Your Magic Powers
8qS9C6TmNfA,,,,,,,,,,,9 Most Impressive Impact Craters on Earth,2022-10-30T11:00:10Z,23464,False,767,49,9:11,9 Most Impressive Impact Craters on Earth
0srTA7Ota4Y,,,,,,,,,,,Cooking Tip To Restore Your Confidence In Cooking shorts,2022-10-29T19:30:00Z,67045,False,2812,32,20,Cooking Tip To Restore Your Confidence In Cooking shorts
b3dSE7XN88I,,,,,,,,,,,13 Riddles to Test Your Deduction Skills,2022-10-29T16:00:25Z,62466,False,842,115,10:47,13 Riddles to Test Your Deduction Skills
IBHFOJxLZRU,,,,,,,,,,,What If You Got Animal Superpowers,2022-10-29T13:00:11Z,27221,False,777,109,8:11,What If You Got Animal Superpowers
euVJEpVZ0fE,,,,,,,,,,,A Skyscraper That Changes Its Shape 17 Weird Buildings Around the World,2022-10-29T11:00:34Z,74459,False,1374,137,9:,A Skyscraper That Changes Its Shape 17 Weird Buildings Around the World
-NXuEZV7FzU,,,,,,,,,,,If You See This Spiky Tree Get Away Immediately,2022-10-28T16:00:01Z,58732,False,1207,118,8:56,If You See This Spiky Tree Get Away Immediately
7GznnYrSOJc,,,,,,,,,,,Learn how to work smarter not harder Link in comments,2022-10-28T14:45:31Z,36309,False,1379,17,20,Learn how to work smarter not harder Link in comments
QA23Omjg7Hg,,,,,,,,,,,What Would Happen to Your Body If 1000 Mosquitoes Bite You,2022-10-28T13:00:14Z,38191,False,942,95,9:3,What Would Happen to Your Body If 1000 Mosquitoes Bite You
3zLBQJVAaGY,,,,,,,,,,,We Gave Up Trying to Crack All 17 Riddles,2022-10-28T11:00:04Z,79327,False,1004,117,10:27,We Gave Up Trying to Crack All 17 Riddles
2Uu0LvPOV2I,,,,,,,,,,,Why Some Foods Go Boom in the Microwave,2022-10-27T16:00:02Z,35415,False,940,55,9:55,Why Some Foods Go Boom in the Microwave
yqCVCvMcNJM,,,,,,,,,,,They Are Building a Sea City in the Desert But Why,2022-10-27T13:00:45Z,27922,False,745,39,8:53,They Are Building a Sea City in the Desert But Why
l9n_t8vFEIE,,,,,,,,,,,This Fresh Riddle Is Easier Than You Think shorts,2022-10-27T12:00:26Z,37105,False,1595,33,33,This Fresh Riddle Is Easier Than You Think shorts
VCkI5ci4rmE,,,,,,,,,,,How to Survive If Your Parachute Fails to Open,2022-10-27T11:00:14Z,33354,False,841,72,8:45,How to Survive If Your Parachute Fails to Open
_JkzIfMreLI,,,,,,,,,,,95 Riddles If Youre Up for a Brainteasing Challenge,2022-10-26T19:08:31Z,0,False,66,0,P0D,95 Riddles If Youre Up for a Brainteasing Challenge
VrxJqUpXW0Q,,,,,,,,,,,48 Times People Found Something Extremely Huge,2022-10-26T16:00:15Z,39200,False,730,85,9:37,48 Times People Found Something Extremely Huge
knEOkjWqFN0,,,,,,,,,,,Is This Mysterious Rock Actually from Space,2022-10-26T13:00:36Z,27035,False,746,83,8:51,Is This Mysterious Rock Actually from Space
oBVsbb6hW9M,,,,,,,,,,,13 Detective Riddles to Get Your Prefrontal Cortex Working,2022-10-26T11:00:37Z,36097,False,646,55,10:3,13 Detective Riddles to Get Your Prefrontal Cortex Working
Hu-Vkr09EkE,,,,,,,,,,,Mysterious Doll Found in 1889 Baffles Scientists to This Day,2022-10-25T16:00:09Z,42156,False,1224,69,9:19,Mysterious Doll Found in 1889 Baffles Scientists to This Day
LGqs9d7sa1Y,,,,,,,,,,,16 Rarest and Most Expensive Mining Finds,2022-10-25T13:00:25Z,40802,False,1099,83,8:51,16 Rarest and Most Expensive Mining Finds
N05Sx91VcKQ,,,,,,,,,,,A Logical Puzzle for the Most Brilliant Minds shorts,2022-10-25T12:00:11Z,36171,False,1440,29,34,A Logical Puzzle for the Most Brilliant Minds shorts
SM9KKX-r8CY,,,,,,,,,,,How Heavy of a Weight Can Birds Lift,2022-10-25T11:00:16Z,23419,False,642,73,8:24,How Heavy of a Weight Can Birds Lift
87NoZLLgXls,,,,,,,,,,,The Milky Ways Plasma Bubbles May Slow Star Formation,2022-10-24T18:00:03Z,40812,False,1901,19,51,The Milky Ways Plasma Bubbles May Slow Star Formation
-Fpaze43kqE,,,,,,,,,,,20 ScaryGood Halloween Riddles Thatll Crack You Up,2022-10-24T16:00:00Z,71386,False,1118,84,11:50,20 ScaryGood Halloween Riddles Thatll Crack You Up
n_og8_5_Hfs,,,,,,,,,,,This Dungeons Dragons Game Has Been Running for 40 Years,2022-10-24T13:00:35Z,27645,False,734,48,8:11,This Dungeons Dragons Game Has Been Running for 40 Years
fEEA-m7knOM,,,,,,,,,,,Stories Behind the Most Famous Photos in History,2022-10-24T11:00:26Z,32535,False,782,67,8:49,Stories Behind the Most Famous Photos in History
WEtnCJXPTMI,,,,,,,,,,,Why DeExtinction Is Impossible But Could Work Anyway,2022-10-23T16:00:31Z,55866,False,1361,128,8:44,Why DeExtinction Is Impossible But Could Work Anyway
Zb1F6uNkEmM,,,,,,,,,,,Mars And Antarctica Are Warmer Than This City,2022-10-23T11:00:19Z,32124,False,840,130,9:23,Mars And Antarctica Are Warmer Than This City
etvLAy97kiA,,,,,,,,,,,These Chilling Photos Reveal a Different Side to History,2022-10-22T16:00:24Z,44151,False,1083,128,8:59,These Chilling Photos Reveal a Different Side to History
SrUDD7XQoho,,,,,,,,,,,A New Mystery on Neptune Even NASA Cant Explain,2022-10-22T13:00:15Z,43185,False,1200,135,9:16,A New Mystery on Neptune Even NASA Cant Explain
sxeVJS25F20,,,,,,,,,,,This 500YearOld Village Looks Frozen in Time,2022-10-22T11:00:36Z,26775,False,790,117,9:9,This 500YearOld Village Looks Frozen in Time
glosBGxRHAc,,,,,,,,,,,This Place Hides What Could Save the Whole World,2022-10-21T16:00:27Z,50761,False,1134,98,9:58,This Place Hides What Could Save the Whole World
SoIlvYQZ2pA,,,,,,,,,,,What Its Really Like to Be a Member of the Royal Guard,2022-10-21T13:00:30Z,214675,False,1337,123,8:11,What Its Really Like to Be a Member of the Royal Guard
Oof6RqMiT0U,,,,,,,,,,,You Can Break A Glass With Your Voice shorts,2022-10-21T12:00:25Z,71266,False,2368,30,18,You Can Break A Glass With Your Voice shorts
u6opOMYVGk8,,,,,,,,,,,Food Coloring in SALT WATER Looks WEIRD,2022-11-01T19:48:55Z,34918,False,1402,31,37,Food Coloring in SALT WATER Looks WEIRD
BByQpFa4A0o,,,,,,,,,,,Carving a Pumpkin with a Power Washer,2022-10-26T19:02:29Z,47541,False,1524,42,37,Carving a Pumpkin with a Power Washer
8BUZNDvnESs,,,,,,,,,,,Is THIS the Most Comfortable Bed,2022-10-21T20:00:03Z,76317,False,2173,173,8:9,Is THIS the Most Comfortable Bed
aoG7oGFU0Ig,,,,,,,,,,,DID YOU PICK THE RIGHT ONE,2022-10-18T19:14:16Z,52947,False,1332,26,23,DID YOU PICK THE RIGHT ONE
mPsqXh0TJsM,,,,,,,,,,,What Happens When You SUPER FREEZE Sand,2022-10-14T19:00:31Z,53035,False,1510,140,8:54,What Happens When You SUPER FREEZE Sand
G6aJhqsKCaQ,,,,,,,,,,,THE CHIPOTLE HACK,2022-10-11T19:28:35Z,57022,False,1868,88,50,THE CHIPOTLE HACK
ZOkJnYWKf_Y,,,,,,,,,,,THIS Concrete FLOATS,2022-10-07T19:00:23Z,73173,False,1643,200,12:7,THIS Concrete FLOATS
mlLP_pXI-iw,,,,,,,,,,,Change the Snack Game FOREVER,2022-09-30T19:00:30Z,52611,False,1330,119,6:29,Change the Snack Game FOREVER
vjwftPAPf5U,,,,,,,,,,,Matches That Burn WET,2022-09-27T17:31:47Z,61202,False,2243,31,20,Matches That Burn WET
dj7QrRrx9K0,,,,,,,,,,,EMERGENCY Burrito Bowl,2022-09-21T19:00:30Z,62157,False,1705,250,12:53,EMERGENCY Burrito Bowl
Osq83sUV-Cs,,,,,,,,,,,This Visual Phenomenon Looks UNREAL,2022-09-20T19:00:15Z,74331,False,2094,34,23,This Visual Phenomenon Looks UNREAL
4zQPMJWoqNY,,,,,,,,,,,The Fastest Way to Empty a Bottle,2022-09-13T18:29:51Z,115466,False,2640,51,18,The Fastest Way to Empty a Bottle
k77GBlq31xE,,,,,,,,,,,Take a Picture with a Cardboard Box,2022-09-12T18:59:52Z,38147,False,1240,116,9:52,Take a Picture with a Cardboard Box
re3FhquYORw,,,,,,,,,,,What Happens If You Build Cardboard Shoes,2022-09-02T19:00:21Z,64690,False,1518,228,12:42,What Happens If You Build Cardboard Shoes
EAAMYB6nW40,,,,,,,,,,,Acetone MELTS Styrofoam,2022-08-30T17:39:48Z,77683,False,1784,101,29,Acetone MELTS Styrofoam
gcd3IBIJzos,,,,,,,,,,,Giving FIRE a SHADOW,2022-08-26T19:00:28Z,95804,False,2218,192,10:4,Giving FIRE a SHADOW
TPvPtJxGsyg,,,,,,,,,,,SATISFYING Trick with Water and Oil,2022-08-23T18:24:11Z,104450,False,1979,30,13,SATISFYING Trick with Water and Oil
AdYSCqHIcSs,,,,,,,,,,,Debunking Rock Paper Scissors,2022-08-19T19:30:00Z,56824,False,1432,248,9:50,Debunking Rock Paper Scissors
PFd5XXkFda8,,,,,,,,,,,How to Hold Boiling Water,2022-08-16T18:09:20Z,119057,False,2580,90,13,How to Hold Boiling Water
QTi0ocyd0r8,,,,,,,,,,,Superglue and Fingerprints Have a WEIRD Reaction,2022-08-12T19:00:10Z,56087,False,1381,161,8:40,Superglue and Fingerprints Have a WEIRD Reaction
TzRq2dKha2c,,,,,,,,,,,EASY HOMEMADE ROCKET,2022-08-09T17:21:46Z,97372,False,3771,76,20,EASY HOMEMADE ROCKET
RgqhBJ9AWVU,,,,,,,,,,,How do BANANAS exist,2022-08-05T19:00:09Z,70271,False,2026,241,13:41,How do BANANAS exist
CbmmJfWdp-E,,,,,,,,,,,Lifting an Egg Yolk with Garlic,2022-08-02T19:11:37Z,118641,False,3293,107,18,Lifting an Egg Yolk with Garlic
mPSO7vmbZ-4,,,,,,,,,,,Frozen Bubbles in 103 Weather,2022-07-29T19:00:30Z,77546,False,2192,160,8:1,Frozen Bubbles in 103 Weather
pCAwYNtlO2o,,,,,,,,,,,The WILDEST Liquid EVER,2022-07-26T20:09:00Z,100050,False,2572,65,19,The WILDEST Liquid EVER
lYSDTfQFxA8,,,,,,,,,,,Exploring WEIRD Properties of SOFT METALS,2022-07-22T19:00:27Z,60907,False,1632,139,8:1,Exploring WEIRD Properties of SOFT METALS
o1mKkPicUeY,,,,,,,,,,,The Real WINNER of Rock Paper Scissors,2022-07-19T19:00:45Z,142117,False,3203,213,33,The Real WINNER of Rock Paper Scissors
OMrsX4-eH_s,,,,,,,,,,,Turning a Lethal FIRE TORNADO Pink,2022-07-15T19:00:15Z,93465,False,2377,137,11:35,Turning a Lethal FIRE TORNADO Pink
0vygjHj1Vlk,,,,,,,,,,,This is Hiding in Your Backyard,2022-07-12T17:12:31Z,146535,False,3182,107,14,This is Hiding in Your Backyard
2tmoQHfsCgA,,,,,,,,,,,Making Glass DISAPPEAR with OIL,2022-07-05T20:00:01Z,142405,False,3059,83,8,Making Glass DISAPPEAR with OIL
EBMluMN2T_g,,,,,,,,,,,Ferrofluid is EXPENSIVE Sourcing our own,2022-07-01T19:00:04Z,119048,False,2779,325,8:56,Ferrofluid is EXPENSIVE Sourcing our own
R0wh42Of330,,,,,,,,,,,MONEY IS MAGNETIC,2022-06-28T17:16:31Z,103374,False,2502,44,17,MONEY IS MAGNETIC
yi2VMsHir9Y,,,,,,,,,,,SECRET INGREDIENT in this Firework Powder,2022-06-24T20:00:18Z,111991,False,3068,134,8:27,SECRET INGREDIENT in this Firework Powder
WV-o_HEaGbM,,,,,,,,,,,Stretch Armstrong Reacts Strangely with COPPER,2022-06-17T19:00:24Z,81193,False,1934,171,8:1,Stretch Armstrong Reacts Strangely with COPPER
uGAUeMk7WaY,,,,,,,,,,,DONT Cross This Hidden Laser,2022-06-11T15:00:22Z,73605,False,1855,133,8:7,DONT Cross This Hidden Laser
NLC5PUcmBgU,,,,,,,,,,,Making GROSS Water SAFE For Emergencies,2022-06-03T19:00:07Z,119183,False,3022,205,11:8,Making GROSS Water SAFE For Emergencies
3Pcxk4G7gmw,,,,,,,,,,,You Can STEP on these LEGO,2022-05-27T19:00:01Z,127588,False,2650,312,9:10,You Can STEP on these LEGO
7Ky6nAsOZms,,,,,,,,,,,OREOS React Strangely with COPPER,2022-05-21T19:00:02Z,179861,False,4388,287,11:57,OREOS React Strangely with COPPER
k5D3rBwtFZ8,,,,,,,,,,,Should You Do THIS With Your Potatoes,2022-05-13T19:00:15Z,84715,False,1948,207,8:4,Should You Do THIS With Your Potatoes
7GkRfc_Xv-g,,,,,,,,,,,The BETTER Volcano Project,2022-05-06T19:00:02Z,82492,False,2358,176,8:54,The BETTER Volcano Project
yj3S4aemidU,,,,,,,,,,,Hacking a Printer with Secret Ink,2022-04-29T19:00:29Z,101331,False,2459,207,8:49,Hacking a Printer with Secret Ink
JOOHP4srQ3k,,,,,,,,,,,How to Make Images Come to LIFE,2022-04-22T19:00:45Z,120290,False,3123,188,9:,How to Make Images Come to LIFE
sY6LJfcaeZU,,,,,,,,,,,One of These Worked Way Better Matchbook Rockets,2022-04-15T19:00:15Z,113291,False,2973,210,9:5,One of These Worked Way Better Matchbook Rockets
LxA6mkFRiTY,,,,,,,,,,,7 Ways to Make the ULTIMATE Metal Foundry TKOR n Chill EP 1,2022-04-12T19:00:14Z,135465,False,3890,176,54:20,7 Ways to Make the ULTIMATE Metal Foundry TKOR n Chill EP 1
aiSPhd0sw3Y,,,,,,,,,,,Turning a Fencepost into a Snowboard,2022-04-08T19:00:01Z,65965,False,1654,137,11:16,Turning a Fencepost into a Snowboard
u2VXRJ6sECg,,,,,,,,,,,Making a Laser Assisted Blowgun,2022-04-05T19:03:23Z,92032,False,3078,270,10:2,Making a Laser Assisted Blowgun
S1PGyokHppk,,,,,,,,,,,Alien Tape is WEIRD,2022-04-01T19:00:20Z,148459,False,4032,241,12:25,Alien Tape is WEIRD
BgeonFD2DKQ,,,,,,,,,,,Using Toothpaste in WEIRD Ways Lifehacks,2022-03-25T19:00:04Z,133845,False,3241,218,8:1,Using Toothpaste in WEIRD Ways Lifehacks
JkDSyXustTQ,,,,,,,,,,,Why You Should Be Saving Egg Shells For Emergencies,2022-03-18T19:00:07Z,279952,False,9505,432,14:58,Why You Should Be Saving Egg Shells For Emergencies
KYlKDcjKncg,,,,,,,,,,,Super Glue and Borax Webshooter IT WORKS,2022-03-11T20:00:11Z,179117,False,4988,531,11:25,Super Glue and Borax Webshooter IT WORKS
Vo_dXLdmUAQ,,,,,,,,,,,A shimmering style icon shorts,2022-11-02T15:00:22Z,7414,False,811,28,15,A shimmering style icon shorts
2nKt9yXtnsE,,,,,,,,,,,Hunting Caribou Into the Freeze Life Below Zero,2022-11-02T15:00:03Z,2797,False,132,9,4:47,Hunting Caribou Into the Freeze Life Below Zero
a13MgHQaZ90,,,,,,,,,,,Baby elephants all day every day babyanimals shorts,2022-11-01T15:35:58Z,14586,False,846,13,17,Baby elephants all day every day babyanimals shorts
2tvo36_4xwU,,,,,,,,,,,Wayfinding Through the Human Genome Podcast Overheard at National Geographic,2022-11-01T11:59:46Z,11127,False,280,21,31:31,Wayfinding Through the Human Genome Podcast Overheard at National Geographic
XY6jo6S8I7Y,,,,,,,,,,,Survival is an Ugly Beast Full Episode Doomsday Preppers,2022-10-31T15:00:32Z,24662,False,681,107,44:25,Survival is an Ugly Beast Full Episode Doomsday Preppers
NYXXXBnq7kE,,,,,,,,,,,Everything Went Dark Full Episode Something Bit Me,2022-10-29T15:00:18Z,65613,False,1310,74,44:25,Everything Went Dark Full Episode Something Bit Me
MAI_oZ6S3FQ,,,,,,,,,,,Volcanoes AND chocolate Yes please shorts,2022-10-28T19:14:48Z,32166,False,1423,23,1:,Volcanoes AND chocolate Yes please shorts
Ix2qJ7ridtQ,,,,,,,,,,,Country Roots A Storm to Remember Life Below Zero,2022-10-28T15:00:21Z,5485,False,201,10,3:58,Country Roots A Storm to Remember Life Below Zero
A1exaSamty0,,,,,,,,,,,Introducing our top travel picks for 2023 Which will you visit BestoftheWorld shorts,2022-10-26T18:00:04Z,21415,False,797,22,13,Introducing our top travel picks for 2023 Which will you visit BestoftheWorld shorts
p-yQMwpEde0,,,,,,,,,,,Hell and High Water Full Episode NEW SERIES Primal Survivor Over the Andes,2022-10-26T15:00:38Z,23538,False,405,33,44:17,Hell and High Water Full Episode NEW SERIES Primal Survivor Over the Andes
alHDQimEtek,,,,,,,,,,,Exploring the Active Volcano of Mauna Loa National Geographic,2022-10-26T14:59:52Z,96734,False,0,45,14:14,Exploring the Active Volcano of Mauna Loa National Geographic
S3WiIY9Qukk,,,,,,,,,,,Foraging for Mushrooms in Olympic National Park National Geographic,2022-10-26T14:59:51Z,28915,False,0,75,15:7,Foraging for Mushrooms in Olympic National Park National Geographic
5p8wPs3vGmc,,,,,,,,,,,Tidepooling along the Pacific Coast National Geographic,2022-10-26T14:59:50Z,210170,False,639,42,15:39,Tidepooling along the Pacific Coast National Geographic
XQ4Ffpr4fL0,,,,,,,,,,,None,2022-10-25T19:37:14Z,0,False,970,59,,None
mUmkaYV420M,,,,,,,,,,,Discovering Resilience in the Oregon high desert National Geographic,2022-10-25T19:37:11Z,32481,False,436,0,,Discovering Resilience in the Oregon high desert National Geographic
,,,,,,,,,,,None,,0,False,0,0,,None
,,,,,,,,,,,None,,0,False,0,0,,None
0jZlAIUBSMc,,,,,,,,,,,None,2022-10-22T15:00:00Z,0,False,10684,1527,,None
,,,,,,,,,,,None,,0,False,0,0,,None
,,,,,,,,,,,None,,0,False,0,0,,None
,,,,,,,,,,,None,,0,False,0,0,,None
,,,,,,,,,,,None,,0,False,0,0,,None
,,,,,,,,,,,None,,0,False,0,0,,None
,,,,,,,,,,,None,,0,False,0,0,,None
,,,,,,,,,,,None,,0,False,0,0,,None
AySJH3oUMNA,,,,,,,,,,,None,,0,False,0,0,,None
aWYwQA-gS28,,,,,,,,,,,None,2022-10-13T15:00:03Z,16337,False,0,27,,None
,,,,,,,,,,,None,,0,False,0,0,,None
okaECR2_DzI,,,,,,,,,,,None,,0,False,0,0,,None
,,,,,,,,,,,None,,0,False,0,0,,None
,,,,,,,,,,,Exploring Pristine Seas Podcast Overheard at National Geographic,,0,False,0,0,,Exploring Pristine Seas Podcast Overheard at National Geographic
,,,,,,,,,,,None,,0,False,0,0,,None
,,,,,,,,,,,None,,0,False,0,0,,None
,,,,,,,,,,,None,,0,False,0,0,,None
,,,,,,,,,,,None,,0,False,0,0,,None
,,,,,,,,,,,None,,0,False,0,0,,None
,,,,,,,,,,,None,,0,False,0,0,,None
,,,,,,,,,,,Riding the Avalanche Edge of the Unknown on Disney,,0,False,0,0,,Riding the Avalanche Edge of the Unknown on Disney
5UGQ4XLjTek,,,,,,,,,,,None,,0,False,0,0,,None
,,,,,,,,,,,None,,0,False,0,0,,None
,,,,,,,,,,,None,,0,False,0,0,,None
4--9stmzQZ0,,,,,,,,,,,Fight or Die Edge of the Unknown on Disney,,0,False,0,0,,Fight or Die Edge of the Unknown on Disney
,,,,,,,,,,,None,,0,False,0,0,,None
,,,,,,,,,,,None,,0,False,0,0,,None
,,,,,,,,,,,None,,0,False,0,0,,None
,,,,,,,,,,,None,,0,False,0,0,,None
,,,,,,,,,,,None,,0,False,0,0,,None
,,,,,,,,,,,None,,0,False,0,0,,None
,,,,,,,,,,,None,,0,False,0,0,,None
,,,,,,,,,,,None,,0,False,0,0,,None
,,,,,,,,,,,None,,0,False,0,0,,None
,,,,,,,,,,,None,,0,False,0,0,,None
VvRr0oL6s_E,,,,,,,,,,,None,,0,False,0,62,12:50,None
,,,,,,,,,,,None,,0,False,0,0,,None
,,,,,,,,,,,None,,0,False,0,0,,None
,,,,,,,,,,,None,,0,False,0,0,,None
,,,,,,,,,,,None,,0,False,0,0,,None
,,,,,,,,,,,None,,0,False,0,0,,None
,,,,,,,,,,,None,,0,False,0,0,,None
,,,,,,,,,,,None,,0,False,0,0,,None
,,,,,,,,,,,None,,0,False,0,0,,None
,,,,,,,,,,,None,,0,False,0,0,,None
,,,,,,,,,,,None,,0,False,0,0,,None
,,,,,,,,,,,None,,0,False,0,0,,None
,,,,,,,,,,,None,,0,False,0,0,,None
,,,,,,,,,,,None,,0,False,0,0,,None
,,,,,,,,,,,None,,0,False,0,0,,None
,,,,,,,,,,,None,,0,False,0,0,,None
,,,,,,,,,,,None,,0,False,0,0,,None
,,,,,,,,,,,None,,0,False,0,0,,None
