topic_category,channel_view_count,subscriber_count,channel_video_count,like_count,comment_count,day_of_week_published,viral
Lifestyle,4280678727,19500000,567,1653693,177542,Thursday,1
Lifestyle,4280678727,19500000,567,1101722,107821,Wednesday,1
Lifestyle,4280678727,19500000,567,1475893,144201,Friday,1
Lifestyle,4280678727,19500000,567,1235643,87603,Thursday,1
Lifestyle,4280678727,19500000,567,1737487,152183,Wednesday,1
Lifestyle,4280678727,19500000,567,979041,109451,Wednesday,1
Lifestyle,4280678727,19500000,567,896379,186408,Monday,1
Lifestyle,4280678727,19500000,567,780229,131814,Friday,1
Lifestyle,4280678727,19500000,567,1063236,120208,Thursday,1
Lifestyle,4280678727,19500000,567,891205,99207,Thursday,1
Lifestyle,4280678727,19500000,567,1369310,276431,Monday,1
Lifestyle,4280678727,19500000,567,809241,123326,Monday,1
Lifestyle,4280678727,19500000,567,542540,54709,Thursday,1
Lifestyle,4280678727,19500000,567,654374,61007,Tuesday,1
Lifestyle,4280678727,19500000,567,511529,36481,Monday,1
Lifestyle,4280678727,19500000,567,644252,62590,Wednesday,1
Lifestyle,4280678727,19500000,567,599414,55944,Tuesday,1
Lifestyle,4280678727,19500000,567,876139,91143,Monday,1
Lifestyle,4280678727,19500000,567,755209,58456,Monday,1
Lifestyle,4280678727,19500000,567,464105,27579,Thursday,1
Lifestyle,4280678727,19500000,567,614798,40356,Wednesday,1
Lifestyle,4280678727,19500000,567,1212154,234083,Wednesday,1
Lifestyle,4280678727,19500000,567,599412,52046,Thursday,1
Lifestyle,1771031767,19800000,250,272425,56662,Thursday,1
Lifestyle,1771031767,19800000,250,286710,18966,Wednesday,1
Lifestyle,1771031767,19800000,250,270331,17289,Thursday,1
Lifestyle,1771031767,19800000,250,284867,17091,Thursday,1
Lifestyle,1771031767,19800000,250,219296,13223,Thursday,1
Lifestyle,1771031767,19800000,250,308383,18220,Thursday,1
Lifestyle,1771031767,19800000,250,244409,17792,Thursday,1
Lifestyle,1771031767,19800000,250,294834,18290,Thursday,1
Lifestyle,1771031767,19800000,250,146215,10868,Thursday,1
Lifestyle,1771031767,19800000,250,275811,16261,Thursday,1
Lifestyle,1771031767,19800000,250,389844,17781,Thursday,1
Lifestyle,1771031767,19800000,250,194734,14559,Wednesday,1
Lifestyle,1771031767,19800000,250,267607,22312,Thursday,1
Lifestyle,1771031767,19800000,250,215303,16929,Thursday,1
Lifestyle,1771031767,19800000,250,259518,16849,Thursday,1
Lifestyle,1771031767,19800000,250,220056,13868,Thursday,1
Lifestyle,1771031767,19800000,250,326364,21745,Thursday,1
Lifestyle,1771031767,19800000,250,281048,28853,Thursday,1
Lifestyle,1771031767,19800000,250,532730,23084,Thursday,1
Lifestyle,1771031767,19800000,250,248208,20280,Thursday,1
Lifestyle,1771031767,19800000,250,398073,24494,Thursday,1
Lifestyle,1771031767,19800000,250,294225,17902,Thursday,1
Lifestyle,1771031767,19800000,250,243150,17175,Thursday,1
Lifestyle,1771031767,19800000,250,223540,11298,Thursday,1
Lifestyle,1771031767,19800000,250,200355,8365,Wednesday,1
Lifestyle,1771031767,19800000,250,271280,14040,Thursday,1
Lifestyle,1771031767,19800000,250,476982,20131,Thursday,1
Lifestyle,1771031767,19800000,250,208968,14152,Thursday,1
Lifestyle,1771031767,19800000,250,217858,12299,Thursday,1
Lifestyle,1771031767,19800000,250,258852,16447,Thursday,1
Lifestyle,1771031767,19800000,250,325747,22039,Thursday,1
Lifestyle,1771031767,19800000,250,418700,28172,Wednesday,1
Lifestyle,1771031767,19800000,250,340634,23862,Thursday,1
Lifestyle,1771031767,19800000,250,309659,23994,Thursday,1
Lifestyle,1771031767,19800000,250,324464,25792,Thursday,1
Lifestyle,1771031767,19800000,250,325255,19031,Thursday,1
Lifestyle,1771031767,19800000,250,329776,12885,Thursday,1
Lifestyle,1771031767,19800000,250,317149,22678,Thursday,1
Lifestyle,1771031767,19800000,250,243286,17890,Thursday,1
Lifestyle,1771031767,19800000,250,372809,31562,Thursday,1
Lifestyle,1771031767,19800000,250,454680,40602,Thursday,1
Lifestyle,1771031767,19800000,250,267618,18891,Thursday,1
Lifestyle,1771031767,19800000,250,281437,22642,Thursday,1
Lifestyle,1771031767,19800000,250,324171,27020,Thursday,1
Lifestyle,1771031767,19800000,250,330814,20164,Thursday,1
Lifestyle,1771031767,19800000,250,423026,31734,Thursday,1
Lifestyle,1771031767,19800000,250,320736,33625,Wednesday,1
Lifestyle,1771031767,19800000,250,309003,23292,Thursday,1
Lifestyle,1771031767,19800000,250,299224,8816,Thursday,1
Lifestyle,1771031767,19800000,250,374617,36740,Thursday,1
Film,16489352119,30300000,8168,226,6,Thursday,0
Film,16489352119,30300000,8168,188,20,Thursday,0
Film,16489352119,30300000,8168,514,44,Thursday,0
Film,16489352119,30300000,8168,781,43,Thursday,0
Film,16489352119,30300000,8168,354,17,Thursday,0
Film,16489352119,30300000,8168,457,23,Thursday,0
Film,16489352119,30300000,8168,510,34,Thursday,0
Film,16489352119,30300000,8168,1446,86,Thursday,0
Film,16489352119,30300000,8168,994,17,Wednesday,0
Film,16489352119,30300000,8168,1544,42,Wednesday,0
Film,16489352119,30300000,8168,1032,161,Wednesday,0
Film,16489352119,30300000,8168,5360,367,Wednesday,0
Film,16489352119,30300000,8168,407,34,Wednesday,0
Film,16489352119,30300000,8168,5131,201,Wednesday,0
Film,16489352119,30300000,8168,1181,64,Wednesday,0
Film,16489352119,30300000,8168,557,23,Wednesday,0
Film,16489352119,30300000,8168,3979,331,Wednesday,0
Film,16489352119,30300000,8168,3202,38,Tuesday,0
Film,16489352119,30300000,8168,559,45,Tuesday,0
Film,16489352119,30300000,8168,691,52,Tuesday,0
Film,16489352119,30300000,8168,3633,152,Tuesday,0
Film,16489352119,30300000,8168,5445,208,Tuesday,0
Film,16489352119,30300000,8168,1647,104,Tuesday,0
Film,16489352119,30300000,8168,734,71,Tuesday,0
Film,16489352119,30300000,8168,3590,241,Tuesday,0
Film,16489352119,30300000,8168,3156,48,Monday,0
Film,16489352119,30300000,8168,1995,57,Monday,0
Film,16489352119,30300000,8168,1021,53,Sunday,0
Film,16489352119,30300000,8168,3376,48,Sunday,0
Film,16489352119,30300000,8168,2016,144,Sunday,0
Film,16489352119,30300000,8168,687,45,Saturday,0
Film,16489352119,30300000,8168,1585,36,Saturday,0
Film,16489352119,30300000,8168,1175,111,Saturday,0
Film,16489352119,30300000,8168,587,54,Saturday,0
Film,16489352119,30300000,8168,30984,1219,Saturday,0
Film,16489352119,30300000,8168,464,25,Saturday,0
Film,16489352119,30300000,8168,13262,309,Saturday,0
Film,16489352119,30300000,8168,2416,89,Saturday,0
Film,16489352119,30300000,8168,819,58,Saturday,0
Film,16489352119,30300000,8168,4134,392,Saturday,0
Film,16489352119,30300000,8168,4559,69,Saturday,0
Film,16489352119,30300000,8168,5928,75,Friday,0
Film,16489352119,30300000,8168,916,157,Friday,0
Film,16489352119,30300000,8168,1770,184,Friday,0
Film,16489352119,30300000,8168,30383,944,Friday,0
Film,16489352119,30300000,8168,80460,1087,Friday,1
Film,16489352119,30300000,8168,1846,85,Friday,0
Film,16489352119,30300000,8168,4377,358,Friday,0
Film,16489352119,30300000,8168,14053,185,Friday,0
Film,2601132326,17300000,189,16539,756,Wednesday,0
Film,2601132326,17300000,189,9920,519,Sunday,0
Film,2601132326,17300000,189,0,485,Friday,0
Film,2601132326,17300000,189,0,217,Friday,0
Film,2601132326,17300000,189,0,749,Friday,1
Film,2601132326,17300000,189,0,314,Friday,0
Film,2601132326,17300000,189,0,483,Friday,1
Film,2601132326,17300000,189,0,465,Friday,0
Film,2601132326,17300000,189,47987,1564,Wednesday,1
Film,2601132326,17300000,189,7332,357,Wednesday,0
Film,2601132326,17300000,189,6420,316,Wednesday,1
Film,2601132326,17300000,189,37116,1171,Wednesday,0
Film,2601132326,17300000,189,23430,961,Sunday,0
Film,2601132326,17300000,189,6656,435,Thursday,0
Film,2601132326,17300000,189,116349,2480,Wednesday,1
Film,2601132326,17300000,189,50598,1977,Thursday,0
Film,2601132326,17300000,189,104619,4069,Wednesday,1
Film,2601132326,17300000,189,109833,3246,Thursday,1
Film,2601132326,17300000,189,186747,8660,Wednesday,1
Film,2601132326,17300000,189,278327,14452,Thursday,1
Film,2601132326,17300000,189,132990,9808,Tuesday,1
Film,2601132326,17300000,189,193604,7543,Thursday,1
Film,2601132326,17300000,189,31417,1548,Wednesday,0
Film,2601132326,17300000,189,75195,3144,Thursday,1
Film,2601132326,17300000,189,147128,18310,Monday,1
Film,2601132326,17300000,189,187618,8253,Thursday,1
Film,2601132326,17300000,189,51962,3024,Tuesday,1
Film,2601132326,17300000,189,85257,4538,Thursday,1
Film,2601132326,17300000,189,239180,10458,Thursday,1
Film,2601132326,17300000,189,0,2781,Wednesday,1
Film,2601132326,17300000,189,0,6692,Wednesday,1
Film,2601132326,17300000,189,0,2266,Wednesday,1
Film,2601132326,17300000,189,0,1668,Wednesday,1
Film,2601132326,17300000,189,0,1991,Wednesday,1
Film,2601132326,17300000,189,0,2426,Wednesday,1
Film,2601132326,17300000,189,0,2269,Wednesday,1
Film,2601132326,17300000,189,0,2500,Wednesday,1
Film,2601132326,17300000,189,0,4361,Wednesday,1
Film,2601132326,17300000,189,564253,19251,Wednesday,1
Film,2601132326,17300000,189,49603,2123,Saturday,0
Film,2601132326,17300000,189,46746,3276,Tuesday,1
Film,2601132326,17300000,189,207973,7449,Wednesday,1
Film,2601132326,17300000,189,416256,16438,Wednesday,1
Film,2601132326,17300000,189,369185,9292,Wednesday,1
Film,2601132326,17300000,189,284430,9330,Thursday,1
Film,2601132326,17300000,189,724956,57933,Wednesday,1
Film,2601132326,17300000,189,0,4763,Wednesday,1
Film,2601132326,17300000,189,0,2572,Wednesday,1
Entertainment,3471359510,14600000,869,1298,22,Tuesday,0
Entertainment,3471359510,14600000,869,2473,63,Monday,0
Entertainment,3471359510,14600000,869,2316,37,Saturday,0
Entertainment,3471359510,14600000,869,2711,103,Thursday,0
Entertainment,3471359510,14600000,869,4618,153,Tuesday,0
Entertainment,3471359510,14600000,869,4583,101,Monday,0
Entertainment,3471359510,14600000,869,2752,55,Saturday,0
Entertainment,3471359510,14600000,869,1943,60,Friday,0
Entertainment,3471359510,14600000,869,1831,50,Tuesday,0
Entertainment,3471359510,14600000,869,3552,95,Monday,0
Entertainment,3471359510,14600000,869,3452,77,Saturday,0
Entertainment,3471359510,14600000,869,2017,45,Thursday,0
Entertainment,3471359510,14600000,869,2185,63,Tuesday,0
Entertainment,3471359510,14600000,869,1855,55,Wednesday,0
Entertainment,3471359510,14600000,869,2929,259,Wednesday,0
Entertainment,3471359510,14600000,869,2974,92,Tuesday,0
Entertainment,3471359510,14600000,869,2341,140,Tuesday,0
Entertainment,3471359510,14600000,869,8612,336,Tuesday,0
Entertainment,3471359510,14600000,869,8335,206,Tuesday,0
Entertainment,3471359510,14600000,869,7688,213,Tuesday,0
Entertainment,3471359510,14600000,869,8836,111,Tuesday,0
Entertainment,3471359510,14600000,869,19856,1068,Saturday,0
Entertainment,3471359510,14600000,869,2386,30,Wednesday,0
Entertainment,3471359510,14600000,869,7347,93,Monday,0
Entertainment,3471359510,14600000,869,23636,235,Tuesday,0
Entertainment,3471359510,14600000,869,15735,138,Tuesday,0
Entertainment,3471359510,14600000,869,7407,83,Tuesday,0
Entertainment,3471359510,14600000,869,12736,136,Saturday,0
Entertainment,3471359510,14600000,869,18110,127,Tuesday,0
Entertainment,3471359510,14600000,869,18134,274,Friday,0
Entertainment,3471359510,14600000,869,23699,244,Tuesday,0
Entertainment,3471359510,14600000,869,13429,186,Friday,0
Entertainment,3471359510,14600000,869,44433,420,Tuesday,0
Entertainment,3471359510,14600000,869,8737,135,Tuesday,0
Entertainment,3471359510,14600000,869,6479,101,Tuesday,0
Entertainment,3471359510,14600000,869,20081,770,Thursday,0
Entertainment,3471359510,14600000,869,22387,478,Thursday,0
Entertainment,3471359510,14600000,869,8237,134,Tuesday,0
Entertainment,3471359510,14600000,869,51724,1239,Thursday,0
Entertainment,3471359510,14600000,869,18927,366,Tuesday,0
Entertainment,3471359510,14600000,869,31770,1194,Thursday,0
Entertainment,3471359510,14600000,869,14312,302,Thursday,0
Entertainment,3471359510,14600000,869,102446,720,Tuesday,1
Entertainment,3471359510,14600000,869,38022,940,Thursday,0
Entertainment,3471359510,14600000,869,10719,525,Thursday,0
Entertainment,3471359510,14600000,869,9811,169,Tuesday,0
Entertainment,3471359510,14600000,869,7210,121,Monday,0
Entertainment,3471359510,14600000,869,29621,891,Thursday,0
Entertainment,3471359510,14600000,869,16846,869,Thursday,0
Entertainment,2263525696,16200000,362,10955,601,Wednesday,0
Entertainment,2263525696,16200000,362,22772,1048,Friday,1
Entertainment,2263525696,16200000,362,14538,1062,Wednesday,0
Entertainment,2263525696,16200000,362,21725,973,Friday,1
Entertainment,2263525696,16200000,362,18497,969,Wednesday,1
Entertainment,2263525696,16200000,362,22551,1170,Friday,1
Entertainment,2263525696,16200000,362,31133,1634,Wednesday,1
Entertainment,2263525696,16200000,362,22042,902,Friday,1
Entertainment,2263525696,16200000,362,23109,1139,Friday,1
Entertainment,2263525696,16200000,362,25035,727,Wednesday,1
Entertainment,2263525696,16200000,362,25266,1717,Friday,1
Entertainment,2263525696,16200000,362,24315,801,Wednesday,1
Entertainment,2263525696,16200000,362,28872,1726,Friday,1
Entertainment,2263525696,16200000,362,83913,4581,Wednesday,1
Entertainment,2263525696,16200000,362,36719,2285,Friday,1
Entertainment,2263525696,16200000,362,28056,900,Wednesday,1
Entertainment,2263525696,16200000,362,24199,1051,Friday,1
Entertainment,2263525696,16200000,362,54615,4957,Wednesday,1
Entertainment,2263525696,16200000,362,27902,2065,Friday,1
Entertainment,2263525696,16200000,362,17424,670,Wednesday,1
Entertainment,2263525696,16200000,362,31194,1835,Friday,1
Entertainment,2263525696,16200000,362,37880,2373,Wednesday,1
Entertainment,2263525696,16200000,362,22773,1451,Friday,1
Entertainment,2263525696,16200000,362,53096,2256,Wednesday,1
Entertainment,2263525696,16200000,362,24187,1158,Friday,1
Entertainment,2263525696,16200000,362,40088,1882,Wednesday,1
Entertainment,2263525696,16200000,362,27324,879,Friday,1
Entertainment,2263525696,16200000,362,138736,10733,Wednesday,1
Entertainment,2263525696,16200000,362,29734,981,Friday,1
Entertainment,2263525696,16200000,362,69189,4560,Wednesday,1
Entertainment,2263525696,16200000,362,27541,788,Friday,1
Entertainment,2263525696,16200000,362,35647,1060,Wednesday,1
Entertainment,2263525696,16200000,362,127657,7938,Friday,1
Entertainment,2263525696,16200000,362,15975,661,Wednesday,1
Entertainment,2263525696,16200000,362,27122,705,Friday,1
Entertainment,2263525696,16200000,362,27238,944,Wednesday,1
Entertainment,2263525696,16200000,362,22704,585,Friday,1
Entertainment,2263525696,16200000,362,12229,547,Wednesday,0
Entertainment,2263525696,16200000,362,26674,866,Friday,1
Entertainment,2263525696,16200000,362,22200,536,Wednesday,1
Entertainment,2263525696,16200000,362,20052,865,Friday,1
Entertainment,2263525696,16200000,362,23579,615,Wednesday,1
Entertainment,2263525696,16200000,362,23388,826,Friday,1
Entertainment,2263525696,16200000,362,63126,2683,Wednesday,1
Entertainment,2263525696,16200000,362,23357,856,Friday,1
Entertainment,2263525696,16200000,362,30277,801,Wednesday,1
Entertainment,2263525696,16200000,362,21215,431,Friday,1
Entertainment,2263525696,16200000,362,25691,1266,Wednesday,1
Entertainment,2263525696,16200000,362,22412,628,Friday,1
Music,3878829743,14400000,461,18696,727,Sunday,0
Music,3878829743,14400000,461,6965,302,Monday,0
Music,3878829743,14400000,461,4871,111,Sunday,0
Music,3878829743,14400000,461,17761,310,Sunday,0
Music,3878829743,14400000,461,7665,127,Sunday,0
Music,3878829743,14400000,461,6926,163,Saturday,0
Music,3878829743,14400000,461,21620,1583,Sunday,0
Music,3878829743,14400000,461,4759,182,Saturday,0
Music,3878829743,14400000,461,13475,301,Sunday,0
Music,3878829743,14400000,461,6994,198,Friday,0
Music,3878829743,14400000,461,22868,778,Sunday,0
Music,3878829743,14400000,461,16783,1101,Saturday,0
Music,3878829743,14400000,461,7074,407,Sunday,0
Music,3878829743,14400000,461,30575,1840,Monday,0
Music,3878829743,14400000,461,10141,465,Sunday,0
Music,3878829743,14400000,461,13980,664,Sunday,0
Music,3878829743,14400000,461,113513,2048,Sunday,1
Music,3878829743,14400000,461,35012,1016,Sunday,1
Music,3878829743,14400000,461,7083,768,Sunday,0
Music,3878829743,14400000,461,36718,1720,Sunday,1
Music,3878829743,14400000,461,45101,1732,Sunday,1
Music,3878829743,14400000,461,27147,733,Sunday,0
Music,3878829743,14400000,461,20508,1245,Sunday,0
Music,3878829743,14400000,461,91372,2390,Sunday,1
Music,3878829743,14400000,461,19976,562,Friday,0
Music,3878829743,14400000,461,23882,827,Sunday,0
Music,3878829743,14400000,461,15365,511,Sunday,0
Music,3878829743,14400000,461,56031,1856,Sunday,1
Music,3878829743,14400000,461,87632,2441,Sunday,1
Music,3878829743,14400000,461,175820,7860,Friday,1
Music,3878829743,14400000,461,14813,394,Sunday,0
Music,3878829743,14400000,461,53776,1344,Sunday,1
Music,3878829743,14400000,461,89391,2577,Sunday,1
Music,3878829743,14400000,461,126765,7731,Sunday,1
Music,3878829743,14400000,461,18982,805,Wednesday,0
Music,3878829743,14400000,461,30367,1328,Sunday,0
Music,3878829743,14400000,461,124950,5940,Sunday,1
Music,3878829743,14400000,461,14252,676,Sunday,0
Music,3878829743,14400000,461,105137,3309,Monday,1
Music,3878829743,14400000,461,48987,3777,Sunday,0
Music,3878829743,14400000,461,74689,2250,Tuesday,1
Music,3878829743,14400000,461,37723,1367,Friday,1
Music,3878829743,14400000,461,32147,3545,Sunday,0
Music,3878829743,14400000,461,128632,4948,Sunday,1
Music,3878829743,14400000,461,20873,1131,Saturday,0
Music,3878829743,14400000,461,10995,1467,Friday,0
Music,3878829743,14400000,461,660,0,Friday,0
Music,3878829743,14400000,461,484,0,Friday,0
Music,3878829743,14400000,461,15621,823,Thursday,0
Music,3878829743,14400000,461,149117,5150,Friday,1
Television_program,7376426348,14600000,3316,1399,83,Wednesday,0
Television_program,7376426348,14600000,3316,6409,274,Monday,0
Television_program,7376426348,14600000,3316,12500,1020,Wednesday,0
Television_program,7376426348,14600000,3316,25068,747,Wednesday,0
Television_program,7376426348,14600000,3316,17896,655,Wednesday,0
Television_program,7376426348,14600000,3316,4410,165,Wednesday,0
Television_program,7376426348,14600000,3316,13447,1067,Wednesday,0
Television_program,7376426348,14600000,3316,12236,1029,Wednesday,0
Television_program,7376426348,14600000,3316,15911,968,Wednesday,0
Television_program,7376426348,14600000,3316,5472,327,Tuesday,0
Television_program,7376426348,14600000,3316,70096,1663,Wednesday,1
Television_program,7376426348,14600000,3316,43402,1125,Wednesday,0
Television_program,7376426348,14600000,3316,27163,1011,Wednesday,0
Television_program,7376426348,14600000,3316,16965,825,Monday,0
Television_program,7376426348,14600000,3316,33602,842,Wednesday,0
Television_program,7376426348,14600000,3316,16542,508,Wednesday,0
Television_program,7376426348,14600000,3316,11787,368,Wednesday,0
Television_program,7376426348,14600000,3316,17703,430,Wednesday,0
Television_program,7376426348,14600000,3316,20947,381,Wednesday,0
Television_program,7376426348,14600000,3316,11057,620,Monday,0
Television_program,7376426348,14600000,3316,12131,383,Wednesday,0
Television_program,7376426348,14600000,3316,13732,403,Wednesday,0
Television_program,7376426348,14600000,3316,9886,362,Wednesday,0
Television_program,7376426348,14600000,3316,18354,436,Wednesday,0
Television_program,7376426348,14600000,3316,17693,636,Wednesday,0
Television_program,7376426348,14600000,3316,17960,641,Wednesday,0
Television_program,7376426348,14600000,3316,24061,630,Wednesday,0
Television_program,7376426348,14600000,3316,15768,363,Wednesday,0
Television_program,7376426348,14600000,3316,16919,608,Wednesday,0
Television_program,7376426348,14600000,3316,26044,652,Wednesday,0
Television_program,7376426348,14600000,3316,14830,492,Wednesday,0
Television_program,7376426348,14600000,3316,38983,1024,Wednesday,0
Television_program,7376426348,14600000,3316,29131,787,Wednesday,0
Television_program,7376426348,14600000,3316,26525,686,Wednesday,0
Television_program,7376426348,14600000,3316,50510,1249,Wednesday,1
Television_program,7376426348,14600000,3316,75073,1556,Wednesday,1
Television_program,7376426348,14600000,3316,19666,632,Wednesday,0
Television_program,7376426348,14600000,3316,23038,664,Wednesday,0
Television_program,7376426348,14600000,3316,32660,570,Wednesday,0
Television_program,7376426348,14600000,3316,98242,3987,Wednesday,1
Television_program,7376426348,14600000,3316,27127,1314,Wednesday,0
Television_program,7376426348,14600000,3316,225769,11374,Wednesday,1
Television_program,7376426348,14600000,3316,10519,253,Wednesday,0
Television_program,7376426348,14600000,3316,199975,8666,Wednesday,1
Television_program,7376426348,14600000,3316,10545,348,Wednesday,0
Television_program,7376426348,14600000,3316,61203,2143,Wednesday,1
Television_program,7376426348,14600000,3316,17375,466,Wednesday,0
Television_program,7376426348,14600000,3316,74982,2347,Thursday,1
Television_program,4999570389,17700000,154,3468,65,Wednesday,0
Television_program,4999570389,17700000,154,3884,287,Monday,0
Television_program,4999570389,17700000,154,3417,221,Sunday,0
Television_program,4999570389,17700000,154,3752,33,Saturday,0
Television_program,4999570389,17700000,154,2640,33,Wednesday,0
Television_program,4999570389,17700000,154,3116,178,Monday,0
Television_program,4999570389,17700000,154,3639,184,Sunday,0
Television_program,4999570389,17700000,154,2009,22,Saturday,0
Television_program,4999570389,17700000,154,2078,30,Friday,0
Television_program,4999570389,17700000,154,5370,262,Monday,1
Television_program,4999570389,17700000,154,3723,230,Sunday,0
Television_program,4999570389,17700000,154,2877,28,Saturday,0
Television_program,4999570389,17700000,154,1512,25,Wednesday,0
Television_program,4999570389,17700000,154,4389,209,Monday,0
Television_program,4999570389,17700000,154,9251,387,Sunday,1
Television_program,4999570389,17700000,154,3726,51,Saturday,0
Television_program,4999570389,17700000,154,5139,235,Tuesday,0
Television_program,4999570389,17700000,154,751169,48441,Wednesday,1
Television_program,4999570389,17700000,154,73882,2104,Friday,1
Television_program,4999570389,17700000,154,61339,8885,Friday,1
Television_program,4999570389,17700000,154,84591,2648,Friday,1
Television_program,4999570389,17700000,154,295615,17341,Friday,1
Television_program,4999570389,17700000,154,3104900,65625,Thursday,1
Television_program,4999570389,17700000,154,0,0,Tuesday,1
Television_program,4999570389,17700000,154,0,0,Tuesday,1
Television_program,4999570389,17700000,154,0,0,Tuesday,1
Television_program,4999570389,17700000,154,0,0,Tuesday,1
Television_program,4999570389,17700000,154,0,0,Tuesday,1
Television_program,4999570389,17700000,154,0,0,Wednesday,1
Television_program,4999570389,17700000,154,456605,35354,Thursday,1
Television_program,4999570389,17700000,154,190798,4483,Friday,1
Television_program,4999570389,17700000,154,170075,4483,Friday,1
Television_program,4999570389,17700000,154,584268,17939,Friday,1
Television_program,4999570389,17700000,154,79244,1780,Friday,1
Television_program,4999570389,17700000,154,238194,7549,Friday,1
Television_program,4999570389,17700000,154,167964,6208,Friday,1
Television_program,4999570389,17700000,154,346104,6644,Friday,1
Television_program,4999570389,17700000,154,472652,18004,Friday,1
Television_program,4999570389,17700000,154,178174,4335,Friday,1
Television_program,4999570389,17700000,154,219629,7388,Friday,1
Television_program,4999570389,17700000,154,263538,7910,Friday,1
Television_program,4999570389,17700000,154,153006,6381,Monday,1
Television_program,4999570389,17700000,154,325734,6886,Friday,1
Television_program,4999570389,17700000,154,180204,6766,Friday,1
Television_program,4999570389,17700000,154,312604,10385,Friday,1
Television_program,4999570389,17700000,154,138996,4654,Friday,1
Television_program,4999570389,17700000,154,178891,9473,Friday,1
Television_program,4999570389,17700000,154,337434,7961,Friday,1
Television_program,4999570389,17700000,154,189999,5819,Friday,1
Television_program,4999570389,17700000,154,817966,25662,Friday,1
Lifestyle,4423952458,7870000,7425,490,25,Wednesday,0
Lifestyle,4423952458,7870000,7425,1607,214,Tuesday,0
Lifestyle,4423952458,7870000,7425,984,139,Monday,0
Lifestyle,4423952458,7870000,7425,472,58,Saturday,0
Lifestyle,4423952458,7870000,7425,988,17,Friday,0
Lifestyle,4423952458,7870000,7425,581,6,Tuesday,0
Lifestyle,4423952458,7870000,7425,2238,284,Tuesday,0
Lifestyle,4423952458,7870000,7425,524,12,Monday,0
Lifestyle,4423952458,7870000,7425,1120,56,Saturday,0
Lifestyle,4423952458,7870000,7425,3128,165,Friday,0
Lifestyle,4423952458,7870000,7425,14766,1366,Tuesday,0
Lifestyle,4423952458,7870000,7425,1969,406,Saturday,0
Lifestyle,4423952458,7870000,7425,816,11,Friday,0
Lifestyle,4423952458,7870000,7425,5649,199,Thursday,0
Lifestyle,4423952458,7870000,7425,693,29,Wednesday,0
Lifestyle,4423952458,7870000,7425,828,21,Wednesday,0
Lifestyle,4423952458,7870000,7425,1034,8,Tuesday,0
Lifestyle,4423952458,7870000,7425,405,10,Tuesday,0
Lifestyle,4423952458,7870000,7425,969,48,Saturday,0
Lifestyle,4423952458,7870000,7425,1064,29,Thursday,0
Lifestyle,4423952458,7870000,7425,1252,31,Wednesday,0
Lifestyle,4423952458,7870000,7425,1073,19,Wednesday,0
Lifestyle,4423952458,7870000,7425,1322,25,Tuesday,0
Lifestyle,4423952458,7870000,7425,345,73,Tuesday,0
Lifestyle,4423952458,7870000,7425,8383,724,Monday,0
Lifestyle,4423952458,7870000,7425,1950,139,Saturday,0
Lifestyle,4423952458,7870000,7425,687,95,Friday,0
Lifestyle,4423952458,7870000,7425,17250,701,Thursday,1
Lifestyle,4423952458,7870000,7425,696,16,Wednesday,0
Lifestyle,4423952458,7870000,7425,595,12,Monday,0
Lifestyle,4423952458,7870000,7425,17353,739,Saturday,1
Lifestyle,4423952458,7870000,7425,1532,58,Saturday,0
Lifestyle,4423952458,7870000,7425,1312,22,Tuesday,0
Lifestyle,4423952458,7870000,7425,11164,725,Tuesday,0
Lifestyle,4423952458,7870000,7425,21700,1923,Monday,0
Lifestyle,4423952458,7870000,7425,1719,73,Sunday,0
Lifestyle,4423952458,7870000,7425,3993,142,Saturday,0
Lifestyle,4423952458,7870000,7425,960,19,Friday,0
Lifestyle,4423952458,7870000,7425,1233,19,Thursday,0
Lifestyle,4423952458,7870000,7425,17398,503,Thursday,1
Lifestyle,4423952458,7870000,7425,7186,932,Tuesday,0
Lifestyle,4423952458,7870000,7425,1475,120,Saturday,0
Lifestyle,4423952458,7870000,7425,7571,585,Thursday,0
Lifestyle,4423952458,7870000,7425,742,9,Wednesday,0
Lifestyle,4423952458,7870000,7425,24168,815,Tuesday,1
Lifestyle,4423952458,7870000,7425,831,22,Tuesday,0
Lifestyle,4423952458,7870000,7425,722,20,Saturday,0
Lifestyle,4423952458,7870000,7425,1056,56,Thursday,0
Lifestyle,4423952458,7870000,7425,1568,52,Wednesday,0
Lifestyle,2215066319,9360000,1263,17209,1673,Tuesday,0
Lifestyle,2215066319,9360000,1263,27152,3106,Saturday,0
Lifestyle,2215066319,9360000,1263,18062,1084,Tuesday,0
Lifestyle,2215066319,9360000,1263,16854,1012,Saturday,0
Lifestyle,2215066319,9360000,1263,38468,2697,Saturday,1
Lifestyle,2215066319,9360000,1263,19352,1460,Tuesday,0
Lifestyle,2215066319,9360000,1263,24194,1924,Saturday,1
Lifestyle,2215066319,9360000,1263,18607,1316,Saturday,0
Lifestyle,2215066319,9360000,1263,14511,900,Wednesday,0
Lifestyle,2215066319,9360000,1263,17310,480,Monday,0
Lifestyle,2215066319,9360000,1263,29190,2560,Saturday,1
Lifestyle,2215066319,9360000,1263,25206,1627,Saturday,0
Lifestyle,2215066319,9360000,1263,34874,1968,Tuesday,1
Lifestyle,2215066319,9360000,1263,34278,2459,Saturday,1
Lifestyle,2215066319,9360000,1263,45204,3535,Saturday,1
